
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err, TTH_120 Err, ZH_120 Err, DiBosons Err, EWK Err, DY Err, QCD Err, Data Err,
|DiTauHistosBeforeDeltaR| 0,8316002827 0,0299642253 0,6944411753 0,0561207933 0,5392286030 0,0214017263 0,5444486133 0,0234603591 0,5263577624 0,0495814777 0,5084077709 0,0110648394 0,0000000000 0,0000000000 0,4942119323 0,0000015386 
|DiTauHistosBeforeOnePair| 1,0000000000 0,0376478141 1,0000000000 0,0878409188 1,0000000000 0,0452401440 0,9971194437 0,0491775465 0,9857573677 0,1010192481 0,9966657597 0,0250117649 0,0000000000 0,0000000000 0,9981981982 0,0000062879 
|DiTauHistosFinalForEleTau| 1,0000000000 0,0376478141 1,0000000000 0,0878409188 1,0000000000 0,0452401440 1,0000000000 0,0493485610 1,0000000000 0,1027405162 1,0000000000 0,0251172905 0,0000000000 0,0000000000 1,0000000000 9497492373729508595282897115097443054495176150633152159678464,0000000000 
|JetHistosBeforeJetEt| 1,0000000000 0,0376478141 1,0000000000 0,0878409188 1,0000000000 0,0452401440 1,0000000000 0,0493485610 1,0000000000 0,1027405162 1,0000000000 0,0251172905 0,0000000000 0,0000000000 1,0000000000 0,0000063107 
|JetHistosBeforeJetEta| 1,0000000000 0,0376478141 1,0000000000 0,0878409188 1,0000000000 0,0452401440 1,0000000000 0,0493485610 1,0000000000 0,1027405162 1,0000000000 0,0251172905 0,0000000000 0,0000000000 1,0000000000 0,0000063107 
|JetHistosBeforeJetBTag| 1,0000000000 0,0376478141 1,0000000000 0,0878409188 1,0000000000 0,0452401440 1,0000000000 0,0493485610 1,0000000000 0,1027405162 1,0000000000 0,0251172905 0,0000000000 0,0000000000 1,0000000000 0,0000063107 
|JetHistosAfterJetBTag| 0,9491705839 0,0362086027 0,1729514049 0,0281282630 0,9248044957 0,0426756374 0,9314653215 0,0469378418 0,6786750680 0,0856674766 0,9669192725 0,0244958271 0,0000000000 0,0000000000 0,9548736462 0,0000058705 
|JetHistosAfterNumJet| 1,0000000000 0,0386409698 1,0000000000 0,2125686482 1,0000000000 0,0470335836 1,0000000000 0,0514130914 1,0000000000 0,1459834385 1,0000000000 0,0255486545 0,0000000000 0,0000000000 1,0000000000 0,0000064384 
|CompCandHistosBeforeSel| 1,0000000000 0,0386409698 1,0000000000 0,2125686482 1,0000000000 0,0470335836 1,0000000000 0,0514130914 1,0000000000 0,1459834385 1,0000000000 0,0255486545 0,0000000000 0,0000000000 1,0000000000 0,0000064384 
|CompCandHistosAfterSel| 0,5250469796 0,0244245650 0,5737227142 0,1437982286 0,0876824079 0,0101844227 0,1037951012 0,0128730180 0,0358584609 0,0181562854 0,0109570720 0,0019246764 0,0000000000 0,0000000000 0,0132325142 0,0000000616 
|MuonHistosFinal| 1,0000000000 0,0532435569 1,0000000000 0,2836477238 1,0000000000 0,1573851176 1,0000000000 0,1676910418 1,0000000000 0,7010228085 1,0000000000 0,2470979385 0,0000000000 0,0000000000 1,0000000000 0,0003520104 
|EleHistosFinal| 1,0000000000 0,0532435569 1,0000000000 0,2836477238 1,0000000000 0,1573851176 1,0000000000 0,1676910418 1,0000000000 0,7010228085 1,0000000000 0,2470979385 0,0000000000 0,0000000000 1,0000000000 0,0003520104 
|TauHistosFinal| 1,0000000000 0,0532435569 1,0000000000 0,2836477238 1,0000000000 0,1573851176 1,0000000000 0,1676910418 1,0000000000 0,7010228085 1,0000000000 0,2470979385 0,0000000000 0,0000000000 1,0000000000 0,0003520104 
|DiTauHistosFinal| 1,0000000000 0,0532435569 1,0000000000 0,2836477238 1,0000000000 0,1573851176 1,0000000000 0,1676910418 1,0000000000 0,7010228085 1,0000000000 0,2470979385 0,0000000000 0,0000000000 1,0000000000 0,0003520104 
