
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|EleHistosBeforeEleID| 0.2650305463 0.0012768393 0.1352961151 0.0015649980 0.1675008790 0.0017379170 0.2193603809 0.0009993962 0.0839923648 0.0003346458 0.0757282735 0.0003306882 0.0012508651 0.0000280390 0.0115178843 0.0000210547 
|EleHistosAfterPreEleID| 0.1715455561 0.0009885692 0.0865076105 0.0012249523 0.0989001092 0.0012949143 0.1465639586 0.0007991212 0.0106854736 0.0001145053 0.0378055214 0.0002296276 0.0002953816 0.0000153248 0.0031205249 0.0000109135 
|EleHistosAfterEleID| 0.1428995173 0.0008911630 0.0739880190 0.0011257981 0.0805022669 0.0011579881 0.1271461699 0.0007393304 0.0015134455 0.0000407333 0.0277327740 0.0001956841 0.0001525624 0.0000119956 0.0015713349 0.0000077384 
|EleHistosBeforeEleTrk| 0.1380562968 0.0008740731 0.0634742329 0.0010376792 0.0761667644 0.0011242568 0.1238483780 0.0007293874 0.0005945894 0.0000233254 0.0264717862 0.0001910939 0.0000325366 0.0000057176 0.0010239912 0.0000062452 
|EleHistosBeforeOneEle| 0.1380562968 0.0008740731 0.0634742329 0.0010376792 0.0761667644 0.0011242568 0.1238483780 0.0007293874 0.0005945894 0.0000233254 0.0264717862 0.0001910939 0.0000325366 0.0000057176 0.0010239912 0.0000062452 
|EleHistosBeforeEleTauPairs| 0.1282482713 0.0008388144 0.0544429613 0.0009567331 0.0603286223 0.0009929878 0.1203184757 0.0007249645 0.0005920176 0.0000232818 0.0264277166 0.0001909310 0.0000325366 0.0000057176 0.0010159627 0.0000062206 
|TauHistosBeforeTauEta| 0.1282482713 0.0008388144 0.0544429613 0.0009567331 0.0603286223 0.0009929878 0.1203184757 0.0007249645 0.0005920176 0.0000232818 0.0264277166 0.0001909310 0.0000325366 0.0000057176 0.0010159627 0.0000062206 
|TauHistosBeforeDeltaR| 0.1282482713 0.0008388144 0.0544429613 0.0009567331 0.0603286223 0.0009929878 0.1203184757 0.0007249645 0.0005920176 0.0000232818 0.0264277166 0.0001909310 0.0000325366 0.0000057176 0.0010159627 0.0000062206 
|TauHistosBeforeTauPt| 0.1282482713 0.0008388144 0.0544429613 0.0009567331 0.0603286223 0.0009929878 0.1203184757 0.0007249645 0.0005920176 0.0000232818 0.0264277166 0.0001909310 0.0000325366 0.0000057176 0.0010159627 0.0000062206 
|TauHistosBeforeTauID| 0.0671730331 0.0005904086 0.0488096482 0.0009032942 0.0299394293 0.0006895698 0.0158398242 0.0002458874 0.0001644087 0.0000100528 0.0027230260 0.0000601711 0.0000013714 0.0000003873 0.0002661190 0.0000031825 
|TauHistosBeforeTauIso| 0.0592176933 0.0005522759 0.0468813000 0.0008844759 0.0273417861 0.0006583183 0.0118342134 0.0002132311 0.0001385578 0.0000090850 0.0019611109 0.0000514682 0.0000006853 0.0000002449 0.0002255581 0.0000029299 
|TauHistosBeforeMuonVeto| 0.0253394152 0.0003554429 0.0123805611 0.0004450059 0.0051951021 0.0002838617 0.0006849680 0.0000406651 0.0000052984 0.0000022860 0.0000749526 0.0000100976 0.0000000000 0.0000000000 0.0000050986 0.0000004405 
|TauHistosBeforeEleVeto| 0.0253199653 0.0003553031 0.0123805611 0.0004450059 0.0051620497 0.0002828881 0.0006795279 0.0000406020 0.0000052980 0.0000022860 0.0000749526 0.0000100976 0.0000000000 0.0000000000 0.0000050986 0.0000004405 
|TauHistosBeforeHighestPt| 0.0212012764 0.0003244699 0.0103308469 0.0004070628 0.0041216215 0.0002533766 0.0005054575 0.0000366877 0.0000037100 0.0000018845 0.0000624513 0.0000092223 0.0000000000 0.0000000000 0.0000036147 0.0000003709 
